Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd Header Length,Bwd Header Length,Packet Length Mean,Average Packet Size,Label
22,2.293456444574379,26,20,832.0,640.0,64,0.0,32.0,64.0,0.0,32.0,641.8260104665623,20.05706282708007,0.0498577487950952,0.38048458192305196,520,400,32.0,32.0,SSH-Patator
80,53.70657976415364,1481,9,733850.5685419708,1575.0,1174,326.0,495.51017457256637,350.0,0.0,175.0,13693.397936928937,27.743341812924342,0.03604468440547224,0.46956419647642933,29620,180,493.5742070751482,493.5742070751482,DoS Hulk
443,7.449516107695194,20,15,6830.0,9127.5,643,40.0,341.5,1177.0,40.0,608.5,2142.085441431053,4.698291740566308,0.21284331736271983,4.937355408639754,400,300,455.92857142857144,501.52142857142866,BENIGN
191,0.0013805973974312723,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1448.648247288589,0.0006902986987156361,0.0013805973974312723,20,20,0.0,0.0,PortScan
443,12.783457744270901,2010,9,879489.0098355173,0.0,653,320.0,437.55672131120264,0.0,0.0,0.0,68798.99221551958,157.93848897453782,0.006331578872843438,0.34618945378322175,40200,180,435.60624558470397,435.60624558470397,DoS Hulk
14844,0.08887623162414263,10,2,207.56484662997832,8.0,78,0.0,20.75648466299783,40.0,0.0,4.0,2425.4498946535173,135.0192259584989,0.007406352635345219,0.07998860846172837,200,40,17.96373721916486,17.96373721916486,DDoS
80,1.1701951183436172,24,13,14136.0,4010.5,1124,54.0,589.0,563.0,54.0,308.5,15507.24295080459,31.61865864931363,0.031626895090368035,0.6342581546863534,480,260,490.44594594594594,539.4905405405406,BENIGN
50624,0.03033867318151846,11,2,341.53441026401407,0.0,66,0.0,31.048582751274008,0.0,0.0,0.0,11257.39442264298,428.49599658561425,0.0023337440908860353,0.027304805863366616,220,40,26.271877712616465,26.271877712616465,DDoS
80,4.53985643694919,32,11,20985.299124510617,2504.034361478848,1709,187.0,655.7905976409568,655.0,0.0,227.639487407168,5174.025613412224,9.47166515003198,0.10557805667323698,3.631885149559352,640,220,546.2635694416155,546.2635694416155,Web Attack
21,2.8090240088715692,25,15,1850.0,240.0,128,20.0,74.0,32.0,0.0,16.0,744.030664529488,14.239821330707905,0.07022560022178923,0.8398216903239981,500,300,52.25,52.25,FTP-Patator
80,0.8003066421654742,9,39,4473.0,10900.5,954,40.0,497.0,519.0,40.0,279.5,19209.511942075475,59.97701064946972,0.016673055045114047,0.5691398124614755,180,780,320.28125,352.30937500000005,BENIGN
443,1.5763796024076362,29,34,9918.0,4012.0,644,40.0,342.0,236.0,0.0,118.0,8836.704039258331,39.96499314237436,0.025021898450914862,0.8820756537598471,580,680,221.11111111111111,243.22222222222226,BENIGN
799,0.0001207196535414918,2,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24850.965952854465,4.02398845138306e-05,0.0001207196535414918,40,20,0.0,0.0,PortScan
132,0.000680210795554589,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1470.1325038287296,0.000680210795554589,0.000680210795554589,20,0,0.0,0.0,PortScan
443,1.2293943140091639,23,23,12903.0,14191.0,1122,0.0,561.0,1180.0,54.0,617.0,22038.494640213572,37.416799049598595,0.0267259633480253,0.6714597790544433,460,460,589.0,647.9000000000001,BENIGN
443,49.2295872072137,4537,4,1643426.9264798737,0.0,798,220.0,362.22766728672553,0.0,0.0,0.0,33382.91096292312,92.24127719954961,0.010841133496413498,0.15330946794677092,90740,80,361.9085942479352,361.9085942479352,DoS Hulk
123,0.10447504433646676,2,2,169.0,141.0,109,60.0,84.5,89.0,52.0,70.5,2967.215778359763,38.28665520464211,0.02611876108411669,0.05331867064725627,40,40,77.5,85.25,BENIGN
8080,2.217011437988063,23,34,10186.735928472363,5187.4848946076545,2110,212.0,442.901562107494,503.0,40.0,152.57308513551925,6934.6601283357,25.71028684079658,0.03889493750856251,1.7736091503904505,460,680,269.7231723347371,269.7231723347371,Web Attack
38543,0.0678072427611988,38,0,964.0542075247022,0.0,50,20.0,25.36984756643953,0.0,0.0,0.0,14217.56980917031,560.4121101609614,0.0017844011252947053,0.06102651848507892,760,0,25.36984756643953,25.36984756643953,DDoS
53,0.0020177421319914784,1,0,59.0,0.0,78,40.0,59.0,0.0,0.0,0.0,29240.604666250372,495.60346891949786,0.0020177421319914784,0.0018992456816184482,20,0,59.0,64.9,BENIGN
53,0.0014511864250789817,1,0,93.0,0.0,133,53.0,93.0,0.0,0.0,0.0,64085.494732310784,689.0913412076428,0.0014511864250789817,0.001067990496073635,20,0,93.0,102.30000000000001,BENIGN
53,0.12786525187953118,2,2,341.0,149.0,273,68.0,170.5,87.0,62.0,74.5,3832.1591894383914,31.282932158680747,0.031966312969882796,0.08078651022673301,40,40,122.5,134.75,BENIGN
8080,4.975756587643222,25,16,17700.0,5672.0,1376,40.0,708.0,655.0,54.0,354.5,4697.17511062377,8.239952915265041,0.1213599167717859,4.6002150135978,500,320,570.0487804878048,627.0536585365853,BENIGN
443,1.6508179666789937,13,41,4290.0,31344.5,620,40.0,330.0,1475.0,54.0,764.5,21585.9656965614,32.71105663372057,0.03057070308664803,1.5284234586198937,260,820,659.8981481481482,725.887962962963,BENIGN
80,0.07302275801944356,2,1,241.0,124.0,184,57.0,120.5,205.0,43.0,124.0,4998.44171734533,41.08308260831779,0.024340919339814523,0.05893918585822913,40,20,121.66666666666667,133.83333333333334,BENIGN
80,53.27807399803002,4641,4,2003773.1249202548,700.0,899,307.0,431.75460567124645,350.0,0.0,175.0,37622.852601510545,87.1840825209213,0.011469983637896667,0.32293677511585084,92820,80,431.533503750324,431.533503750324,DoS Hulk
443,2.2553936365995177,16,46,12352.0,20516.0,1490,54.0,772.0,838.0,54.0,446.0,14573.065857166934,27.489658121709564,0.03637731671934706,1.9623275041344959,320,920,530.1290322580645,583.1419354838711,BENIGN
443,20.192343387493096,4156,7,1883962.461279954,0.0,741,252.0,453.3114680654365,0.0,0.0,0.0,93300.8331488092,206.16725459307085,0.004850430792095387,0.22042191514620357,83120,140,452.54923403313813,452.54923403313813,DoS Hulk
443,1.5106039012485433,8,36,2576.0,13788.0,644,0.0,322.0,726.0,40.0,383.0,10832.753699679206,29.127423783053356,0.0343319068465578,0.9962893990788146,160,720,371.90909090909093,409.1000000000001,BENIGN
53,0.07566675929648167,2,2,166.0,234.0,111,55.0,83.0,180.0,54.0,117.0,5286.337140892977,52.863371408929765,0.018916689824120418,0.05061238397298145,40,40,100.0,110.00000000000001,BENIGN
123,0.1201724475500289,2,2,154.0,246.0,107,47.0,77.0,180.0,66.0,123.0,3328.5499975647604,33.2854999756476,0.030043111887507225,0.10297916496912594,40,40,100.0,110.00000000000001,BENIGN
443,0.23656529694683237,29,6,15471.5,4410.0,1067,0.0,533.5,1430.0,40.0,735.0,84042.33527315856,147.95069459349395,0.00675900848419521,0.17625572999410827,580,120,568.0428571428571,624.8471428571429,BENIGN
443,0.09001323331889262,1,1,101.0,86.5,134,68.0,101.0,121.0,52.0,86.5,2083.0270515418333,22.218955216446222,0.04500661665944631,0.07880054911552327,20,20,93.75,103.12500000000001,BENIGN
80,20.350764594049966,4823,1,2245056.679056891,0.0,803,334.0,465.48967013412624,0.0,0.0,0.0,110318.05064038168,237.04269083877134,0.004218649376876029,0.25144755552870135,96460,20,465.39317559222445,465.39317559222445,DoS Hulk
31318,0.06625962157860005,39,2,1769.8014010833554,0.0,64,40.0,45.37952310470142,0.0,0.0,0.0,26710.10426740726,618.7780585399814,0.001616088331185367,0.059633659420740046,780,40,43.16588783130135,43.16588783130135,DDoS
80,43.77683008758095,1108,6,488854.9331050427,0.0,1049,250.0,441.2048132716992,0.0,0.0,0.0,11166.978790538926,25.447251383238704,0.039296974943968534,0.1606218890451916,22160,120,438.8284857316362,438.8284857316362,DoS Hulk
80,0.0008397390607437756,1,0,79.5,0.0,114,45.0,79.5,0.0,0.0,0.0,94672.2663223324,1190.846117262043,0.0008397390607437756,0.0006463385837274043,20,0,79.5,87.45,BENIGN
53,0.07615913545312467,1,2,153.5,268.0,249,58.0,153.5,219.0,49.0,134.0,5534.464086182147,39.39120346037116,0.02538637848437489,0.062431255658751246,20,40,140.5,154.55,BENIGN
123,0.0028117632490096607,1,0,83.5,0.0,117,50.0,83.5,0.0,0.0,0.0,29696.668106537698,355.6487198387748,0.0028117632490096607,0.0015441854281476428,20,0,83.5,91.85000000000001,BENIGN
3626,0.005253759390670548,29,2,832.1572208972449,0.0,99,20.0,28.695076582663617,0.0,0.0,0.0,158392.7163423133,5900.53668141879,0.0001694761093764693,0.004728383451603493,580,40,26.843781319265965,26.843781319265965,DDoS
80,0.004139095087438025,1,0,74.5,0.0,107,42.0,74.5,0.0,0.0,0.0,17999.103288567658,241.59870185996857,0.004139095087438025,0.0035908180816821888,20,0,74.5,81.95,BENIGN
443,5.34354620347684,41,38,21422.5,6213.0,1005,40.0,522.5,287.0,40.0,163.5,5171.752792559115,14.784189560969407,0.06763982536046632,4.299129928868978,820,760,349.8164556962025,384.7981012658228,BENIGN
443,4.280498841600184,6,7,2823.0,3815.0,901,40.0,470.5,1050.0,40.0,545.0,1550.7538363258868,3.0370292064230986,0.32926914166155263,2.8600852742226377,120,140,510.61538461538464,561.6769230769231,BENIGN
22,2.4813998970475795,20,21,840.0,1554.0,64,20.0,42.0,128.0,20.0,74.0,964.7779879609209,16.52293128922212,0.060521948708477546,0.48609181853982764,400,420,58.390243902439025,58.390243902439025,SSH-Patator
53,0.14117734804607437,1,1,175.0,155.5,295,55.0,175.0,270.0,41.0,155.5,2341.0271164191204,14.166578616757157,0.07058867402303719,0.12628337430517036,20,20,165.25,181.775,BENIGN
443,55.800532428649674,3886,9,1242505.5343745104,270.0,1054,308.0,319.73894348288997,60.0,0.0,30.0,22271.750470546263,69.80220134960916,0.014326195745481303,0.3647520497669655,77720,180,319.0694568355611,319.0694568355611,DoS Hulk
53,0.07681212564043717,1,1,95.0,148.0,130,60.0,95.0,235.0,61.0,148.0,3163.5630178690753,26.037555702626136,0.038406062820218585,0.06982065220439485,20,20,121.5,133.65,BENIGN
53,0.05512175836470534,3,1,439.5,133.5,242,51.0,146.5,211.0,56.0,133.5,10395.169112872385,72.56662556978978,0.013780439591176336,0.030042711350922006,60,20,143.25,157.57500000000002,BENIGN
53,0.05254266653749148,3,1,451.5,135.0,243,58.0,150.5,230.0,40.0,135.0,11162.356969102562,76.12860677989812,0.01313566663437287,0.03576865387118569,60,20,146.625,161.28750000000002,BENIGN
80,8.321306519274161,24,48,14592.0,29376.0,1216,0.0,608.0,1224.0,0.0,612.0,5283.785652909127,8.652487422886125,0.11557370165658558,4.8931949899007074,480,960,610.6666666666666,671.7333333333333,BENIGN
443,40.13252575917423,3665,4,1664696.569381459,0.0,1153,389.0,454.21461647515935,0.0,0.0,0.0,41479.9850717323,91.42210540190764,0.010938273578406713,0.44745176693550925,73300,80,453.7194247428343,453.7194247428343,DoS Hulk
80,59.8681389736152,4557,4,1409732.4005378685,0.0,816,365.0,309.3553654899865,0.0,0.0,0.0,23547.289505009652,76.18409521649073,0.013126099314539619,0.49130336687282994,91140,80,309.0840606309731,309.0840606309731,DoS Hulk
22,0.6895038588070732,23,14,368.0,224.0,32,0.0,16.0,32.0,0.0,16.0,858.5883783511133,53.66177364694458,0.018635239427218196,0.6411748325647308,460,280,16.0,16.0,SSH-Patator
443,1.4744321824250377,47,12,13606.5,3702.0,539,40.0,289.5,563.0,54.0,308.5,11739.095365873154,40.01540437279464,0.024990375973305723,0.9909009914166038,940,240,293.364406779661,322.70084745762716,BENIGN
21,2.10481049108393,20,9,520.0,144.0,32,20.0,26.0,32.0,0.0,16.0,315.46783086303174,13.777962492511929,0.07257967210634242,0.8469992729553757,400,180,22.896551724137932,22.896551724137932,FTP-Patator
443,5.427364465963526,44,39,8096.0,15834.0,368,0.0,184.0,758.0,54.0,406.0,4409.138201436723,15.29287382863552,0.06538993332486176,3.279331938181875,880,780,288.31325301204816,317.144578313253,BENIGN
53,0.10817759277256084,3,2,348.0,296.0,169,63.0,116.0,230.0,66.0,148.0,5953.173697939322,46.220292685864294,0.021635518554512168,0.09410657826281965,60,40,128.8,141.68000000000004,BENIGN
21,2.690020509436386,29,20,1218.0,520.0,64,20.0,42.0,32.0,20.0,26.0,646.0917282612638,18.21547450218753,0.054898377743599715,0.6199708512948348,580,400,35.46938775510204,35.46938775510204,FTP-Patator
23710,0.07426852427425913,40,0,882.368837608826,0.0,47,20.0,22.059220940220648,0.0,0.0,0.0,11880.791307370138,538.5861694556879,0.0018567131068564784,0.06684167184683322,800,0,22.059220940220648,22.059220940220648,DDoS
556,0.0011483591191177734,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,870.8077319647618,0.0011483591191177734,0.0011483591191177734,20,0,0.0,0.0,PortScan
80,4.176325616262368,16,36,13347.746194791138,14104.478223525799,1550,231.0,834.2341371744461,690.0,40.0,391.7910617646055,6573.295988085695,12.451136424208649,0.08031395415889168,3.3410604930098944,320,720,527.9273926599411,527.9273926599411,Web Attack
54,0.0005505790233297892,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3632.5394089742276,0.0002752895116648946,0.0005505790233297892,40,0,0.0,0.0,PortScan
443,39.76366421516417,3508,1,1420856.8287928733,175.0,969,325.0,405.0333035327461,350.0,0.0,175.0,35736.94368566145,88.24639452271143,0.011331907727319512,0.3943360156183213,70160,20,404.96774830232926,404.96774830232926,DoS Hulk
80,52.92653446483647,656,8,310575.41713394603,0.0,848,295.0,473.43813587491775,0.0,0.0,0.0,5868.047478912251,12.545691999561218,0.0797086362422236,0.16090084089973056,13120,160,467.7340619487139,467.7340619487139,DoS Hulk
443,3.147548976573919,38,42,16150.0,21399.0,810,40.0,425.0,979.0,40.0,509.5,11929.599913921522,25.41660212292529,0.03934436220717399,2.66388531621403,760,840,469.3625,516.29875,BENIGN
34642,0.020979879064299788,35,2,1356.9764902503093,0.0,41,0.0,38.770756864294555,0.0,0.0,0.0,64679.90049377336,1763.5945320085614,0.0005670237584945888,0.01888189115786981,700,40,36.675040277035386,36.675040277035386,DDoS
1604,0.09531146793795077,18,1,475.26898301581593,0.0,93,40.0,26.40383238976755,0.0,0.0,0.0,4986.4826688560015,199.3464208563999,0.00501639304936583,0.0857803211441557,360,20,25.014157000832416,25.014157000832416,DDoS
443,0.03209695589758276,3,1,264.0,101.5,127,49.0,88.0,151.0,52.0,101.5,11387.372720524128,124.62241007413547,0.00802423897439569,0.027452518252465193,60,20,91.375,100.5125,BENIGN
443,3.993272044364143,5,18,2030.0,10791.0,772,40.0,406.0,1159.0,40.0,599.5,3210.6502781584254,5.759687730882441,0.17362052366800623,3.0838525376120196,100,360,557.4347826086956,613.1782608695653,BENIGN
836,0.0016847381174243967,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1187.1281235433619,0.0008423690587121983,0.0016847381174243967,40,0,0.0,0.0,PortScan
443,3.728874492254858,18,17,7443.0,10259.5,827,0.0,413.5,1153.0,54.0,603.5,4747.41105842242,9.386210255319005,0.10653927120728166,2.891750691244751,360,340,505.7857142857143,556.3642857142858,BENIGN
22,1.2872912594518422,12,12,384.0,504.0,64,0.0,32.0,64.0,20.0,42.0,689.8205774955161,18.643799391770706,0.053637135810493425,0.8936543556798089,240,240,37.0,37.0,SSH-Patator
443,26.520649486067796,3083,7,1292992.5967591715,0.0,1053,243.0,419.3942902235392,0.0,0.0,0.0,48754.182941048435,116.51298365159883,0.008582734461510614,0.11610799224427347,61660,140,418.4442060709293,418.4442060709293,DoS Hulk
8080,6.680893670295109,27,15,16522.867713340886,3422.459399443881,1641,213.0,611.9580634570698,679.0,40.0,228.1639599629254,2985.428012642467,6.286584111754733,0.15906889691178833,5.3447149362360875,540,300,474.88874078058967,474.88874078058967,Web Attack
34625,0.02955323606172435,35,2,934.4625590667105,0.0,60,20.0,26.698930259048872,0.0,0.0,0.0,31619.635735152962,1251.9779533693863,0.0007987361097763338,0.026597912455551917,700,40,25.255744839640823,25.255744839640823,DDoS
80,20.267661870472,9,28,2232.0,19082.0,496,0.0,248.0,1363.0,0.0,681.5,1051.6259910104584,1.825568249384769,0.5477746451478919,12.526247787264133,180,560,576.0540540540541,633.6594594594595,BENIGN
8080,2.8292035526406707,19,21,3382.0,7339.5,302,54.0,178.0,645.0,54.0,349.5,3789.5824038510627,14.138254549647206,0.07073008881601676,2.0256440778172773,380,420,268.0375,294.84125000000006,BENIGN
53,0.004446567857628631,1,0,76.0,0.0,104,48.0,76.0,0.0,0.0,0.0,17091.834069194,224.8925535420263,0.004446567857628631,0.0028706377701562843,20,0,76.0,83.60000000000001,BENIGN
8080,2.4289681682781628,46,6,24748.0,1371.0,1022,54.0,538.0,417.0,40.0,228.5,10753.125685675466,21.408267378350022,0.04671092631304159,2.058726098241792,920,120,502.28846153846155,552.5173076923078,BENIGN
53,0.0034195376023392105,1,0,69.0,0.0,82,56.0,69.0,0.0,0.0,0.0,20178.166765237213,292.4371994961915,0.0034195376023392105,0.0028859619064388535,20,0,69.0,75.9,BENIGN
25,0.0008492245775067311,2,0,40.0,0.0,40,0.0,20.0,0.0,0.0,0.0,47101.79269356221,2355.0896346781105,0.00042461228875336556,0.0008492245775067311,40,0,20.0,20.0,PortScan
443,4.693711807397123,41,33,19085.5,23991.0,931,0.0,465.5,1454.0,0.0,727.0,9177.491454015768,15.765774090215473,0.06342853793779896,4.017845790250337,820,660,582.1148648648649,640.3263513513515,BENIGN
443,17.228061560045766,3788,3,1197392.593375638,0.0,604,277.0,316.1015294022275,0.0,0.0,0.0,69502.45616445644,220.04797154845605,0.004544463613834283,0.214452581221666,75760,60,315.85138311148455,315.85138311148455,DoS Hulk
21,2.5859901039705124,16,21,512.0,882.0,64,0.0,32.0,64.0,20.0,42.0,539.0585207034093,14.307866044495082,0.06989162443163548,0.7342828283062321,320,420,37.67567567567568,37.67567567567568,FTP-Patator
53,0.14970450444556702,3,1,375.0,120.5,199,51.0,125.0,201.0,40.0,120.5,3309.853646923264,26.71930290149961,0.037426126111391754,0.09335492266055101,60,20,123.875,136.26250000000002,BENIGN
10253,0.04370602605856727,18,0,526.8062633846874,0.0,57,20.0,29.26701463248264,0.0,0.0,0.0,12053.40111861812,411.84252203299167,0.0024281125588092927,0.039335423452710544,360,0,29.267014632482635,29.267014632482635,DDoS
80,0.945356125585921,24,6,11052.0,2496.0,921,0.0,460.5,792.0,40.0,416.0,14331.107223326135,31.73407268229879,0.031511870852864034,0.6365634477311398,480,120,451.6,496.76000000000005,BENIGN
80,6.321581652474074,16,31,6024.0,17298.0,753,0.0,376.5,1116.0,0.0,558.0,3689.266592146679,7.434848204737755,0.13450173728668244,5.778137986951059,320,620,496.21276595744683,545.8340425531916,BENIGN
443,49.394931245483924,3526,3,1575288.1982146741,0.0,891,217.0,446.76352757080946,0.0,0.0,0.0,31891.697356268705,71.44457763209559,0.01399686348696059,0.19791494734804985,70520,60,446.383734263155,446.383734263155,DoS Hulk
53,0.1328935462420036,2,1,256.0,144.5,215,41.0,128.0,238.0,51.0,144.5,3013.6903659014115,22.574459669673494,0.044297848747334535,0.12286445364094113,40,20,133.5,146.85000000000002,BENIGN
123,0.04096565478223893,3,2,321.0,311.0,159,55.0,107.0,255.0,56.0,155.5,15427.557629910261,122.05346226194827,0.008193130956447785,0.02266058209970218,60,40,126.4,139.04000000000002,BENIGN
80,3.4151593583136273,12,21,1530.0,9324.0,201,54.0,127.5,848.0,40.0,444.0,3178.182585705049,9.662799459025853,0.10348967752465538,2.5113533598457876,240,420,328.90909090909093,361.80000000000007,BENIGN
80,6.335525653792013,42,6,6783.0,4011.0,323,0.0,161.5,1297.0,40.0,668.5,1703.7260347196998,7.576324779187103,0.1319901177873336,5.2211344657565455,840,120,224.875,247.3625,BENIGN
443,3.2840044623853295,28,33,17318.0,17127.0,1183,54.0,618.5,984.0,54.0,519.0,10488.718999785082,18.574883407951518,0.05383613872762835,2.505335435673593,560,660,564.672131147541,621.1393442622951,BENIGN
18437,0.029892247454365615,31,2,938.8307519716068,0.0,96,20.0,30.284862966826026,0.0,0.0,0.0,31407.165132192,1103.9651685735164,0.0009058256804353217,0.026903022708929053,620,40,28.449416726412327,28.449416726412327,DDoS
80,2.2262813525160405,12,33,3084.0,23941.5,474,40.0,257.0,1397.0,54.0,725.5,12139.301247552123,20.213078616116096,0.0494729189448009,1.2797247864257852,240,660,600.5666666666667,660.6233333333334,BENIGN
80,9.529359102955553,32,9,18160.0,4068.0,1135,0.0,567.5,864.0,40.0,452.0,2332.580791619652,4.302492912381039,0.23242339275501347,5.7718195678050215,640,180,542.1463414634146,596.3609756097561,BENIGN
80,46.23952461428056,900,3,382368.4520719771,0.0,643,258.0,424.8538356355301,0.0,0.0,0.0,8269.298944173981,19.528747484594998,0.05120656103464071,0.3820623139216649,18000,60,423.44236109853495,423.44236109853495,DoS Hulk
